stdDate,stdHour,routeNo,routeName,conzoneId,conzoneName,vdsId,trafficAmout,speed,shareRatio,timeAvg,grade,updownTypeCode
20251106,1829,0400,평택제천선,0400CZS075,북진천IC-남안성JC,0400VDS04700,23,17,69,478,3,S
20251106,1829,0450,중부내륙선,0450CZS170,문경새재IC-점촌함창IC,0450VDS15200,17,35,84,81,3,S
20251106,1829,0450,중부내륙선,0450CZS170,문경새재IC-점촌함창IC,0450VDS15300,17,35,84,111,3,S
20251106,1829,0500,영동선,0500CZS100,동수원IC-북수원IC,0500VDS03000,50,27,0,62,3,S
20251106,1829,0500,영동선,0500CZS100,동수원IC-북수원IC,0500VDS03100,50,27,0,143,3,S
20251106,1829,0500,영동선,0500CZS110,신갈JC-동수원IC,0500VDS03200,27,13,17,272,3,S
20251106,1829,0500,영동선,0500CZS110,신갈JC-동수원IC,0500VDS03300,34,11,0,283,3,S
20251106,1829,0500,영동선,0500CZS110,신갈JC-동수원IC,0500VDS03350,34,11,0,280,3,S
20251106,1829,0500,영동선,0500CZS120,마성IC-신갈JC,0500VDS03580,62,22,26,158,3,S
20251106,1829,0500,영동선,0500CZS120,마성IC-신갈JC,0500VDS03650,62,22,26,158,3,S
20251106,1829,0500,영동선,0500CZS150,덕평IC-양지IC,0500VDS05300,87,40,28,79,2,S
20251106,1829,0500,영동선,0500CZS150,덕평IC-양지IC,0500VDS05350,87,40,28,102,2,S
20251106,1829,0550,중앙선,0550CZS020,초정IC-대저JC,0550VDS00100,36,22,37,147,3,S
20251106,1829,0550,중앙선,0550CZS020,초정IC-대저JC,0550VDS00170,36,22,37,68,3,S
20251106,1829,0552,대구부산선,0552CZS110,동대구IC-수성IC,0552VDS01840,34,30,30,163,3,S
20251106,1829,0552,대구부산선,0552CZS110,동대구IC-수성IC,0552VDS01850,34,30,30,112,3,S
20251106,1829,0552,대구부산선,0552CZS110,동대구IC-수성IC,0552VDS01860,30,17,41,189,3,S
20251106,1829,0552,대구부산선,0552CZS120,동대구JC-동대구IC,0552VDS01870,32,25,36,80,3,S
20251106,1829,0600,서울양양선,0600CZS020,미사IC-선동IC,0600VDS00001,69,31,39,108,3,S
20251106,1829,1000,수도권제1순환선,1000CZE040,송파IC-서하남IC,1000VDE01500,105,40,26,62,2,E
